method,agent,model,task_id,difficulty,intent_type,supported,success,pass_count,fail_count,num_tests,invalid_tool_calls,failed_api_attempts,unsafe_state_changes,api_calls,code_exec_calls,llm_calls,prompt_tokens,completion_tokens,token_proxy,reason,execution_failed,parse_error,raw_model_output_preview,output_preview,failed_requirements
appworld_llm_direct_code_slice,llm-code,deepseek-chat,0d8a4ee_1,2,appworld_llm_direct_code,1,0,1,4,5,1,0,0,5,1,1,642,480,1122,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,0d8a4ee_2,2,appworld_llm_direct_code,1,0,1,4,5,1,0,0,4,1,1,643,576,1219,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,0d8a4ee_3,2,appworld_llm_direct_code,1,0,2,3,5,0,0,0,16,1,1,645,569,1214,appworld_llm_direct_code,0,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,37a8675_1,2,appworld_llm_direct_code,1,0,0,6,6,1,0,0,5,1,1,634,346,980,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,37a8675_2,2,appworld_llm_direct_code,1,0,1,5,6,0,0,0,5,1,1,634,429,1063,appworld_llm_direct_code,0,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,37a8675_3,2,appworld_llm_direct_code,1,0,0,6,6,1,0,0,5,1,1,634,387,1021,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,771d8fc_1,1,appworld_llm_direct_code,1,0,2,4,6,1,0,0,4,1,1,633,301,934,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,771d8fc_2,1,appworld_llm_direct_code,1,0,2,4,6,1,0,0,4,1,1,633,422,1055,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,771d8fc_3,1,appworld_llm_direct_code,1,0,2,4,6,1,0,0,4,1,1,633,310,943,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,cf6abd2_1,1,appworld_llm_direct_code,1,0,1,7,8,1,0,0,4,1,1,635,505,1140,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,cf6abd2_2,1,appworld_llm_direct_code,1,0,1,7,8,1,0,0,4,1,1,634,350,984,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,cf6abd2_3,1,appworld_llm_direct_code,1,0,1,7,8,1,0,0,4,1,1,634,431,1065,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,07b42fd_1,1,appworld_llm_direct_code,1,0,1,4,5,1,0,0,4,1,1,629,277,906,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,07b42fd_2,1,appworld_llm_direct_code,1,0,1,4,5,1,0,0,4,1,1,630,279,909,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,07b42fd_3,1,appworld_llm_direct_code,1,0,1,4,5,1,0,0,4,1,1,630,314,944,appworld_llm_direct_code,1,,,,
