method,agent,model,task_id,difficulty,intent_type,supported,success,pass_count,fail_count,num_tests,invalid_tool_calls,failed_api_attempts,unsafe_state_changes,api_calls,code_exec_calls,llm_calls,prompt_tokens,completion_tokens,token_proxy,reason,execution_failed,parse_error,raw_model_output_preview,output_preview,failed_requirements
appworld_llm_direct_code_slice,llm-code,deepseek-chat,0d8a4ee_1,2,appworld_llm_direct_code,1,0,2,3,5,0,0,0,7,1,1,764,427,1191,appworld_llm_direct_code,0,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,0d8a4ee_2,2,appworld_llm_direct_code,1,0,2,3,5,0,0,0,7,1,1,765,473,1238,appworld_llm_direct_code,0,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,0d8a4ee_3,2,appworld_llm_direct_code,1,0,1,4,5,1,0,0,4,1,1,767,473,1240,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,13547f5_1,1,appworld_llm_direct_code,1,1,6,0,6,0,0,0,8,1,1,756,278,1034,appworld_llm_direct_code,0,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,13547f5_2,1,appworld_llm_direct_code,1,1,6,0,6,0,0,0,6,1,1,757,183,940,appworld_llm_direct_code,0,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,13547f5_3,1,appworld_llm_direct_code,1,1,6,0,6,0,0,0,7,1,1,756,248,1004,appworld_llm_direct_code,0,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,37a8675_1,2,appworld_llm_direct_code,1,0,0,6,6,1,0,0,4,1,1,756,328,1084,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,37a8675_2,2,appworld_llm_direct_code,1,0,0,6,6,1,0,0,5,1,1,756,705,1461,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,37a8675_3,2,appworld_llm_direct_code,1,0,0,6,6,1,0,0,5,1,1,756,514,1270,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,4fab96f_1,2,appworld_llm_direct_code,1,0,1,7,8,1,0,0,7,1,1,765,603,1368,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,4fab96f_2,2,appworld_llm_direct_code,1,0,1,7,8,1,0,0,1000,1,1,764,607,1371,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,4fab96f_3,2,appworld_llm_direct_code,1,0,1,7,8,1,0,0,7,1,1,765,595,1360,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,771d8fc_1,1,appworld_llm_direct_code,1,0,2,4,6,1,0,0,4,1,1,755,291,1046,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,771d8fc_2,1,appworld_llm_direct_code,1,0,2,4,6,1,0,0,4,1,1,755,293,1048,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,771d8fc_3,1,appworld_llm_direct_code,1,0,2,4,6,1,0,0,4,1,1,755,293,1048,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,cf6abd2_1,1,appworld_llm_direct_code,1,0,1,7,8,1,0,0,4,1,1,757,364,1121,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,cf6abd2_2,1,appworld_llm_direct_code,1,0,1,7,8,1,0,0,4,1,1,756,563,1319,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,cf6abd2_3,1,appworld_llm_direct_code,1,0,1,7,8,1,0,0,4,1,1,756,482,1238,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,07b42fd_1,1,appworld_llm_direct_code,1,0,1,4,5,1,0,0,4,1,1,751,292,1043,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,07b42fd_2,1,appworld_llm_direct_code,1,0,1,4,5,1,0,0,4,1,1,752,205,957,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,07b42fd_3,1,appworld_llm_direct_code,1,0,1,4,5,1,0,0,4,1,1,752,206,958,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,aa8502b_1,2,appworld_llm_direct_code,1,0,1,3,4,1,0,0,1,1,1,753,533,1286,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,aa8502b_2,2,appworld_llm_direct_code,1,0,1,3,4,1,0,0,8,1,1,755,405,1160,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,aa8502b_3,2,appworld_llm_direct_code,1,0,1,3,4,1,0,0,1,1,1,753,442,1195,appworld_llm_direct_code,1,,,,
