method,agent,model,task_id,difficulty,intent_type,supported,success,pass_count,fail_count,num_tests,invalid_tool_calls,failed_api_attempts,unsafe_state_changes,api_calls,code_exec_calls,llm_calls,prompt_tokens,completion_tokens,token_proxy,reason,execution_failed,parse_error,raw_model_output_preview,output_preview,failed_requirements
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,0d8a4ee_1,2,appworld_llm_code_repair,1,0,2,3,5,1,1,0,1007,2,2,2834,1165,3999,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,0d8a4ee_2,2,appworld_llm_code_repair,1,0,2,3,5,1,1,0,1007,2,2,2503,757,3260,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,0d8a4ee_3,2,appworld_llm_code_repair,1,1,5,0,5,1,1,0,1011,2,2,2527,808,3335,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,13547f5_1,1,appworld_llm_code_repair,1,1,6,0,6,0,0,0,8,1,1,979,252,1231,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,13547f5_2,1,appworld_llm_code_repair,1,1,6,0,6,0,0,0,6,1,1,980,178,1158,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,13547f5_3,1,appworld_llm_code_repair,1,1,6,0,6,2,2,0,15,3,3,3778,627,4405,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,37a8675_1,2,appworld_llm_code_repair,1,0,0,6,6,3,3,0,18,3,3,4304,1256,5560,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,37a8675_2,2,appworld_llm_code_repair,1,0,1,5,6,0,0,0,5,1,1,979,354,1333,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,37a8675_3,2,appworld_llm_code_repair,1,0,1,5,6,2,2,0,17,3,3,4174,1079,5253,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,4fab96f_1,2,appworld_llm_code_repair,1,0,1,7,8,3,3,0,16,3,3,5894,2609,8503,appworld_llm_code_repair,0,,,,
