method,agent,model,task_id,difficulty,intent_type,supported,success,pass_count,fail_count,num_tests,invalid_tool_calls,failed_api_attempts,unsafe_state_changes,api_calls,code_exec_calls,llm_calls,prompt_tokens,completion_tokens,token_proxy,reason,execution_failed,parse_error,raw_model_output_preview,output_preview,failed_requirements
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,0d8a4ee_1,2,appworld_llm_react_code,1,0,4,1,5,0,0,0,11,2,2,3885,490,4375,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,0d8a4ee_2,2,appworld_llm_react_code,1,1,5,0,5,0,0,0,15,3,3,6663,747,7410,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,0d8a4ee_3,2,appworld_llm_react_code,1,0,1,4,5,0,0,0,8,5,5,11775,652,12427,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,13547f5_1,1,appworld_llm_react_code,1,1,6,0,6,0,0,0,10,5,5,9890,365,10255,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,13547f5_2,1,appworld_llm_react_code,1,0,1,5,6,2,2,0,4,5,5,9361,404,9765,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,13547f5_3,1,appworld_llm_react_code,1,0,1,5,6,2,2,0,12,3,5,10289,908,11197,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,37a8675_1,2,appworld_llm_react_code,1,0,0,6,6,2,2,0,9,3,5,11434,825,12259,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,37a8675_2,2,appworld_llm_react_code,1,0,0,6,6,0,0,0,13,5,5,15025,862,15887,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,37a8675_3,2,appworld_llm_react_code,1,0,0,6,6,3,3,0,4,2,5,9526,502,10028,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,024c982_1,1,appworld_llm_react_code,1,0,6,1,7,3,3,0,5,2,5,10548,639,11187,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,024c982_2,1,appworld_llm_react_code,1,0,6,1,7,0,0,0,8,2,3,6815,454,7269,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,024c982_3,1,appworld_llm_react_code,1,0,6,1,7,2,2,0,9,2,5,11444,838,12282,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,4fab96f_1,2,appworld_llm_react_code,1,0,1,7,8,1,1,0,11,5,5,13308,939,14247,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,4fab96f_2,2,appworld_llm_react_code,1,0,1,7,8,2,2,0,14,3,5,11079,1029,12108,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,4fab96f_3,2,appworld_llm_react_code,1,0,1,7,8,1,1,0,16,5,5,13167,1126,14293,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,6ea6792_1,1,appworld_llm_react_code,1,0,1,5,6,3,3,0,16,2,5,11376,1161,12537,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,6ea6792_2,1,appworld_llm_react_code,1,0,1,5,6,3,3,0,7,2,5,11324,697,12021,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,6ea6792_3,1,appworld_llm_react_code,1,0,1,5,6,2,2,0,19,3,5,11544,1091,12635,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,ff58e36_1,2,appworld_llm_react_code,1,0,5,1,6,0,0,0,18,3,4,11896,1267,13163,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,ff58e36_2,2,appworld_llm_react_code,1,0,1,5,6,2,2,0,18,3,5,13746,2281,16027,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,ff58e36_3,2,appworld_llm_react_code,1,0,1,5,6,0,0,0,17,5,5,12640,955,13595,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,5e27cd7_1,1,appworld_llm_react_code,1,0,1,3,4,2,2,0,6,3,5,10965,621,11586,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,5e27cd7_2,1,appworld_llm_react_code,1,1,4,0,4,1,1,0,23,3,3,5772,818,6590,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,5e27cd7_3,1,appworld_llm_react_code,1,0,2,2,4,2,2,0,6,2,5,10495,550,11045,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,09ac073_1,2,appworld_llm_react_code,1,1,6,0,6,0,0,0,30,4,4,11964,1456,13420,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,09ac073_2,2,appworld_llm_react_code,1,0,5,1,6,1,1,0,48,5,5,15736,1545,17281,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,09ac073_3,2,appworld_llm_react_code,1,0,5,1,6,1,1,0,32,5,5,16034,1771,17805,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,771d8fc_1,1,appworld_llm_react_code,1,0,5,1,6,0,0,0,25,2,2,3859,518,4377,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,771d8fc_2,1,appworld_llm_react_code,1,0,5,1,6,0,0,0,21,2,2,3867,520,4387,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,771d8fc_3,1,appworld_llm_react_code,1,0,5,1,6,0,0,0,26,2,2,3861,520,4381,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,cf6abd2_1,1,appworld_llm_react_code,1,0,7,1,8,0,0,0,8,3,4,10000,489,10489,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,cf6abd2_2,1,appworld_llm_react_code,1,0,1,7,8,0,0,0,5,5,5,8914,292,9206,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,cf6abd2_3,1,appworld_llm_react_code,1,0,7,1,8,0,0,0,8,3,4,9833,501,10334,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,07b42fd_1,1,appworld_llm_react_code,1,1,5,0,5,0,0,0,8,2,2,3458,442,3900,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,07b42fd_2,1,appworld_llm_react_code,1,1,5,0,5,0,0,0,10,4,4,7734,570,8304,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,07b42fd_3,1,appworld_llm_react_code,1,1,5,0,5,2,2,0,16,3,4,8256,1132,9388,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,aa8502b_1,2,appworld_llm_react_code,1,0,3,1,4,4,4,0,26,2,5,10660,983,11643,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,aa8502b_2,2,appworld_llm_react_code,1,0,1,3,4,3,3,0,20,4,5,13576,2134,15710,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,aa8502b_3,2,appworld_llm_react_code,1,0,1,3,4,4,4,0,10,2,5,10827,1162,11989,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,6171bbc_1,2,appworld_llm_react_code,0,0,1,6,7,4,3,0,0,0,4,8896,1210,10106,appworld_llm_react_code,0,no_executable_code_step,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,6171bbc_2,2,appworld_llm_react_code,1,0,1,6,7,1,1,0,19,5,5,13268,1006,14274,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,6171bbc_3,2,appworld_llm_react_code,1,0,1,6,7,1,1,0,8,5,5,12349,718,13067,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,f3f60f0_1,1,appworld_llm_react_code,1,0,2,6,8,2,2,0,18,5,5,14050,2020,16070,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,f3f60f0_2,1,appworld_llm_react_code,1,0,2,6,8,3,3,0,18,5,5,14445,2610,17055,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,f3f60f0_3,1,appworld_llm_react_code,1,0,6,2,8,1,1,0,59,4,4,10193,1808,12001,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,3ab5b8b_1,1,appworld_llm_react_code,1,0,1,5,6,2,2,0,7,5,5,10408,843,11251,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,3ab5b8b_2,1,appworld_llm_react_code,1,0,1,5,6,2,2,0,10,5,5,9820,712,10532,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,3ab5b8b_3,1,appworld_llm_react_code,1,0,4,2,6,0,0,0,16,4,5,15566,956,16522,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,692c77d_1,2,appworld_llm_react_code,1,0,1,6,7,1,1,0,10,5,5,11333,778,12111,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,692c77d_2,2,appworld_llm_react_code,1,0,5,2,7,1,1,0,41,5,5,11862,894,12756,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,692c77d_3,2,appworld_llm_react_code,1,0,1,6,7,3,3,0,25,5,5,16061,2606,18667,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,31dc501_1,1,appworld_llm_react_code,1,0,5,1,6,0,0,0,8,5,5,10152,339,10491,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,31dc501_2,1,appworld_llm_react_code,1,0,5,1,6,2,2,0,9,2,5,10686,666,11352,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,31dc501_3,1,appworld_llm_react_code,1,0,5,1,6,0,0,0,8,5,5,10179,368,10547,appworld_llm_react_code,0,,,,
