method,agent,model,task_id,difficulty,intent_type,supported,success,pass_count,fail_count,num_tests,invalid_tool_calls,failed_api_attempts,unsafe_state_changes,api_calls,code_exec_calls,llm_calls,prompt_tokens,completion_tokens,token_proxy,reason,execution_failed,parse_error,raw_model_output_preview,output_preview,failed_requirements
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,0d8a4ee_1,2,appworld_llm_code_repair,1,0,2,3,5,2,2,0,2008,3,3,5948,1195,7143,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,0d8a4ee_2,2,appworld_llm_code_repair,1,0,1,4,5,3,3,0,1014,3,3,5803,1134,6937,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,0d8a4ee_3,2,appworld_llm_code_repair,1,0,1,4,5,3,3,0,1022,3,3,5861,1184,7045,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,13547f5_1,1,appworld_llm_code_repair,1,1,6,0,6,0,0,0,8,1,1,1431,255,1686,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,13547f5_2,1,appworld_llm_code_repair,1,0,2,4,6,0,0,0,5,1,1,1432,255,1687,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,13547f5_3,1,appworld_llm_code_repair,1,0,1,5,6,3,3,0,29,3,3,5718,1227,6945,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,37a8675_1,2,appworld_llm_code_repair,1,0,1,5,6,2,2,0,17,3,3,5458,900,6358,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,37a8675_2,2,appworld_llm_code_repair,1,0,1,5,6,0,0,0,6,1,1,1431,427,1858,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,37a8675_3,2,appworld_llm_code_repair,1,0,1,5,6,1,1,0,9,2,2,3305,705,4010,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,024c982_1,1,appworld_llm_code_repair,1,0,1,6,7,1,1,0,10,2,2,3323,710,4033,appworld_llm_code_repair,0,,,,
