method,agent,model,task_id,difficulty,intent_type,supported,success,pass_count,fail_count,num_tests,invalid_tool_calls,failed_api_attempts,unsafe_state_changes,api_calls,code_exec_calls,llm_calls,prompt_tokens,completion_tokens,token_proxy,reason,execution_failed,parse_error,raw_model_output_preview,output_preview,failed_requirements
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,0d8a4ee_1,2,appworld_llm_code_repair,1,0,2,3,5,1,1,0,11,2,2,2887,933,3820,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,0d8a4ee_2,2,appworld_llm_code_repair,1,0,2,3,5,1,1,0,1007,2,2,2843,731,3574,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,0d8a4ee_3,2,appworld_llm_code_repair,1,1,5,0,5,1,1,0,1022,2,2,2992,1114,4106,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,13547f5_1,1,appworld_llm_code_repair,1,1,6,0,6,1,1,0,12,2,2,2661,492,3153,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,13547f5_2,1,appworld_llm_code_repair,1,1,6,0,6,0,0,0,6,1,1,1158,178,1336,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,13547f5_3,1,appworld_llm_code_repair,1,1,6,0,6,1,1,0,11,2,2,2605,432,3037,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,37a8675_1,2,appworld_llm_code_repair,1,0,0,6,6,3,3,0,11,3,3,4874,2181,7055,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,37a8675_2,2,appworld_llm_code_repair,1,0,1,5,6,2,2,0,21,3,3,4852,1077,5929,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,37a8675_3,2,appworld_llm_code_repair,1,0,0,6,6,3,3,0,18,3,3,4930,1365,6295,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,024c982_1,1,appworld_llm_code_repair,1,0,6,1,7,2,2,0,17,3,3,4857,984,5841,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,024c982_2,1,appworld_llm_code_repair,1,0,0,7,7,3,3,0,24,3,3,5627,1972,7599,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,024c982_3,1,appworld_llm_code_repair,1,1,7,0,7,2,2,0,14,3,3,4541,752,5293,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,4fab96f_1,2,appworld_llm_code_repair,1,0,1,7,8,3,3,0,1012,3,3,5322,1504,6826,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,4fab96f_2,2,appworld_llm_code_repair,1,0,2,6,8,1,1,0,1008,2,2,3153,1114,4267,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,4fab96f_3,2,appworld_llm_code_repair,1,0,1,7,8,3,3,0,21,3,3,5957,1861,7818,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,6ea6792_1,1,appworld_llm_code_repair,1,0,1,5,6,3,3,0,18,3,3,4687,1081,5768,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,6ea6792_2,1,appworld_llm_code_repair,1,0,5,1,6,1,1,0,32,2,2,2655,498,3153,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,6ea6792_3,1,appworld_llm_code_repair,1,0,1,5,6,3,3,0,21,3,3,4636,1024,5660,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,5e27cd7_1,1,appworld_llm_code_repair,1,1,4,0,4,1,1,0,20,2,2,2597,398,2995,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,5e27cd7_2,1,appworld_llm_code_repair,1,1,4,0,4,1,1,0,18,2,2,2629,481,3110,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,5e27cd7_3,1,appworld_llm_code_repair,1,1,4,0,4,1,1,0,14,2,2,2600,404,3004,appworld_llm_code_repair,0,,,,
appworld_llm_code_repair_slice,llm-code-repair,deepseek-chat,09ac073_1,2,appworld_llm_code_repair,1,0,4,2,6,0,0,1,52,1,1,1162,414,1576,appworld_llm_code_repair,0,,,,
