method,agent,model,task_id,difficulty,intent_type,supported,success,pass_count,fail_count,num_tests,invalid_tool_calls,failed_api_attempts,unsafe_state_changes,api_calls,code_exec_calls,llm_calls,prompt_tokens,completion_tokens,token_proxy,reason,execution_failed,parse_error,raw_model_output_preview,output_preview,failed_requirements
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,4fab96f_1,2,appworld_llm_react_code,1,1,8,0,8,1,1,0,25,5,5,15083,1742,16825,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,4fab96f_2,2,appworld_llm_react_code,1,1,8,0,8,1,1,0,30,5,5,14556,1175,15731,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,4fab96f_3,2,appworld_llm_react_code,1,0,1,7,8,1,1,0,16,4,5,13146,1292,14438,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,6ea6792_1,1,appworld_llm_react_code,1,0,1,5,6,2,2,0,8,3,5,11686,632,12318,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,6ea6792_2,1,appworld_llm_react_code,1,0,1,5,6,2,2,0,13,3,5,11776,864,12640,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,6ea6792_3,1,appworld_llm_react_code,1,0,1,5,6,2,2,0,16,3,5,11828,921,12749,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,ff58e36_1,2,appworld_llm_react_code,1,0,5,1,6,0,0,0,22,2,3,8088,920,9008,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,ff58e36_2,2,appworld_llm_react_code,1,0,1,5,6,2,2,0,29,3,5,12338,1476,13814,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,ff58e36_3,2,appworld_llm_react_code,1,0,5,1,6,2,2,0,19,2,5,13152,1271,14423,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,5e27cd7_1,1,appworld_llm_react_code,1,1,4,0,4,0,0,0,17,2,2,4188,441,4629,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,5e27cd7_2,1,appworld_llm_react_code,1,0,3,1,4,1,1,0,18,5,5,13248,743,13991,appworld_llm_react_code,0,,,,
appworld_llm_react_code_slice,llm-react-code,deepseek-chat,5e27cd7_3,1,appworld_llm_react_code,1,1,4,0,4,2,2,0,17,4,4,10305,840,11145,appworld_llm_react_code,0,,,,
