method,agent,model,task_id,difficulty,intent_type,supported,success,pass_count,fail_count,num_tests,invalid_tool_calls,failed_api_attempts,unsafe_state_changes,api_calls,code_exec_calls,llm_calls,prompt_tokens,completion_tokens,token_proxy,reason,execution_failed,parse_error,raw_model_output_preview,output_preview,failed_requirements
appworld_llm_intent_code_slice,llm-intent-code,deepseek-chat,0d8a4ee_1,2,appworld_llm_intent_code,1,0,1,4,5,1,0,0,4,1,2,4239,568,4807,appworld_llm_intent_code,1,,,,
appworld_llm_intent_code_slice,llm-intent-code,deepseek-chat,0d8a4ee_2,2,appworld_llm_intent_code,1,0,1,4,5,1,0,0,4,1,2,4242,664,4906,appworld_llm_intent_code,1,,,,
appworld_llm_intent_code_slice,llm-intent-code,deepseek-chat,0d8a4ee_3,2,appworld_llm_intent_code,1,0,1,4,5,1,0,0,1000,1,2,4247,615,4862,appworld_llm_intent_code,1,,,,
appworld_llm_intent_code_slice,llm-intent-code,deepseek-chat,13547f5_1,1,appworld_llm_intent_code,1,1,6,0,6,0,0,0,8,1,2,4219,339,4558,appworld_llm_intent_code,0,,,,
appworld_llm_intent_code_slice,llm-intent-code,deepseek-chat,13547f5_2,1,appworld_llm_intent_code,1,0,1,5,6,1,0,0,4,1,2,4223,361,4584,appworld_llm_intent_code,1,,,,
appworld_llm_intent_code_slice,llm-intent-code,deepseek-chat,13547f5_3,1,appworld_llm_intent_code,1,1,6,0,6,0,0,0,6,1,2,4221,238,4459,appworld_llm_intent_code,0,,,,
appworld_llm_intent_code_slice,llm-intent-code,deepseek-chat,37a8675_1,2,appworld_llm_intent_code,1,0,0,6,6,1,0,0,4,1,2,4216,500,4716,appworld_llm_intent_code,1,,,,
appworld_llm_intent_code_slice,llm-intent-code,deepseek-chat,37a8675_2,2,appworld_llm_intent_code,1,0,0,6,6,1,0,0,1000,1,2,4216,502,4718,appworld_llm_intent_code,1,,,,
appworld_llm_intent_code_slice,llm-intent-code,deepseek-chat,37a8675_3,2,appworld_llm_intent_code,1,0,0,6,6,1,0,0,5,1,2,4216,436,4652,appworld_llm_intent_code,1,,,,
appworld_llm_intent_code_slice,llm-intent-code,deepseek-chat,024c982_1,1,appworld_llm_intent_code,1,0,0,7,7,1,0,0,4,1,2,4239,407,4646,appworld_llm_intent_code,1,,,,
